source_path,size_bytes,sha256,disposition,canonical_destination,reason
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/gb2312prober.py,1754,806bc85a2f568438c4fb14171ef348cab9cbbc46cc01883251267ae4751fca5c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/hebrewprober.py,13838,737499f8aee1bf2cc663a251019c4983027fb144bd93459892f318d34601605a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/jisfreq.py,25777,be9989bf606ed09f209cc5513c730579f4d1be8fe16b59abc8b8a0f0207080e8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/jpcntx.py,19643,3d894da915104fc2ccddc4f91661c63f48a2b1c1654d6103f763002ef06e9e0a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langbulgarianmodel.py,105697,ae4f42269bb13b46ce6dba0972fea03605aea2c61999df2a10476ce72ec34bf6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langgreekmodel.py,99571,4beb8d4358a10bbe72841bd2bb1db880b159bf743272d3300ba3b12c9757f9bc,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langhebrewmodel.py,98776,0f33cfe933c61bff8f57bb6ab29bbf77c76eb9eaa6eee37ee5e434687530d468,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langhungarianmodel.py,102498,46d247ec365db26687ab22b8e8a9269e4e70407889c093cf252aaa225a5e6517,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langrussianmodel.py,131180,4c7a893a14b189341c1dba03352739ca87dcda4a175d01471728edcae9ed51f3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langthaimodel.py,103312,475c171e750cb5e8e9c342671ff24ef177586ac304eb08d5aa9d733fb4ca2e08,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/langturkishmodel.py,95946,adfc1a9d3a6d4f04b2704e3e3fe41ab0f9b377e5d56207afcadce3944cc106ef,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/latin1prober.py,5370,4b6228391845937f451053a54855ad815c9b4623fa87b0652e574755c94d914f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/mbcharsetprober.py,3413,011f797851fdbeea927ef2d064df8be628de6b6e4d3810a85eac3cb393bdc4b4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/mbcsgroupprober.py,2012,87a4d19e762ad8ec46d56743e493b2c5c755a67edd1b4abebc1f275abe666e1e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/mbcssm.py,25481,498df6c15205dc7cdc8d8dc1684b29cbd99eb5b3522b120807444a3e7eed8e92,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/metadata/languages.py,19474,e35b4bab778b4ab0446c455542954616af4aee8d659fd6f51e9635974842510a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/metadata/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/metadata/__pycache__/languages.cpython-39.pyc,7929,189f5db3922ca4d2fb1f29eb64ac3f29b9c8ecbaeebcd0227d9a17ca032d44d5,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/metadata/__pycache__/__init__.cpython-39.pyc,198,68015e9018e468fe6962dfdb0b1fa4ddb38e20ebeffa055e8fff51367a59c153,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/sbcharsetprober.py,6136,9e6c8ccaec731bcec337a2b7464d8c53324b30b47af4cad6a5d9c7ccec155304,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/sbcsgroupprober.py,4309,86a79f42e5e6885c83040ace8ee8c7ea177a5855e5383d64582b310e18f1e557,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/sjisprober.py,3774,208b7e9598f4589a8ae2b9946732993f8189944f0a504b45615b98f7a7a4e4c4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/universaldetector.py,12503,0e96535c25f49d41d7c6443db2be06671181fe1bde67a856b77b8cf7872058ab,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/utf8prober.py,2766,21d0fcbf7cd63ac07c38b8b23e2fb2fdfab08a9445c55f4d73578a04b4ae204c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/version.py,242,0380882c501df0c4551b51e85cfa78e622bd44b956c95ef76b512dc04f13be7f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__init__.py,3271,99665a5a6bd9921c1f044013f4ed58ea74537cace14fb1478504d302e8dba940,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/big5freq.cpython-39.pyc,27176,cb4b909623440ff29a8dbbe30b97926d56eabb78c4a7f5b896de7e22e04b7e04,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/big5prober.cpython-39.pyc,1131,6475d8141b85793fb2252fea4f262e6b0128d02b2bde62891c44aa6a66129df4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/chardistribution.cpython-39.pyc,6217,4b5769679f214de1399c809ce8f0882f5f4cc38007efad6d9624a577ec270e8d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/charsetgroupprober.cpython-39.pyc,2258,0a89955e71ef3ba6d5a259445bea7bc5ee458ef56ea0e5e020b899e16390f654,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/charsetprober.cpython-39.pyc,3480,f1e4c889a1769f55c2ac850b259868a7673377771d8c47b9337b3ef24b3d4ef7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/codingstatemachine.cpython-39.pyc,2907,85b174d62ac1aab51ab364a5ec3f2d18dfaf6351114c37b82c210ea4383cabdf,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/compat.cpython-39.pyc,396,aba83c80a63e9f477218e920a8e18434ea38acd401088391daf6f65145fc0ec1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/cp949prober.cpython-39.pyc,1138,9a47bc254ae585a2fc39b4f9adca2ad9197f7c94a50f9e10345808259d0b270c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/enums.cpython-39.pyc,2645,5cba72e036c5327aa60111dbfebedb39682747b7982ad5ffe631681acdc9aa3b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/escprober.cpython-39.pyc,2630,5dfe940982a997e622d3408a16106093334671ec40acc9b190109ea119b491c7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/escsm.cpython-39.pyc,7079,47f167e36976130f0513a30584837aa1444fdef6f2c823eb5509e986ae92b5d3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/eucjpprober.cpython-39.pyc,2444,d2f1dfe3ccb57ec782011c98cb3aa40c004f321781c70d2d006a206360eaff6f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/euckrfreq.cpython-39.pyc,12060,c3021d3d9e2636358fe96bb0c8dd7aeeba112f055120f7962107379da6ab341f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/euckrprober.cpython-39.pyc,1139,eb94a591013a12f29a0ae3c469030945b4232837f1aa6d8152740a0b0762ee9c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/euctwfreq.cpython-39.pyc,27180,94326598dc24355a7315c477818bcfb8f5b7afaf0fc8d0e522a17c1d6b388ad8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/euctwprober.cpython-39.pyc,1139,1fa68ad1554bf17a1d7bad35c6f407f3d5420a75c4635bb35a5b1d10d2c23e48,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/gb2312freq.cpython-39.pyc,19104,f06dd5e52cf3b4a2f6545d6d24e22e7c6722866e0d7245c749942dd1e7d74978,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/gb2312prober.cpython-39.pyc,1147,8fcaf8b24712e6fc649630b14d303186a804cf77442b2cac8ef4deea05bd6db3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/hebrewprober.cpython-39.pyc,3016,6061d3429de5266f4f4e44f77a27e520bf5cda7419d49f28c7f08ff25cc5cc94,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/jisfreq.cpython-39.pyc,22132,60bfcbdef1d77968085b90ca0a717aa8ba196bc19cbf188c3749e0f3ad242369,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/jpcntx.cpython-39.pyc,37605,46b158fd59e960e1226a734424776c5945e69e5813f947568950930b3e7950c1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langbulgarianmodel.cpython-39.pyc,21807,ead035a313efa4f79e5129acc3e6ad86f24aed10a84f745ac5f2ceb59b2e5405,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langgreekmodel.cpython-39.pyc,20483,6d8483192b81844d859f9d2fcc6b9f3b72365d2a6beb728dbb6f92e622de40b3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langhebrewmodel.cpython-39.pyc,20551,3c1ad8dce90e120bfd7edcce83655237335f35c9cb01950c3d2895ad76ca62db,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langhungarianmodel.cpython-39.pyc,21752,f426a3e992b2ea08b5331d59891866280ad2954afcb4f5b9dfc2a08cc042b2ca,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langrussianmodel.cpython-39.pyc,26355,1d1f56efbd64021c2a34be53e0f8703952a74777879dd6d9631a67befd399f48,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langthaimodel.cpython-39.pyc,20727,8d3d01d3e2355753aeab2492243554e9d9d281b41d925528d2ebbc2f4c4c8918,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/langturkishmodel.cpython-39.pyc,20567,e45677154e4c20e6f54de58f955040642bbcb181dc28abfa9ec9fa55eeda12e9,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/latin1prober.cpython-39.pyc,2952,89b34a5059739ea34d4f3af1483a3f9c92f80312d216c2dc84559341a32b1887,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/mbcharsetprober.cpython-39.pyc,2259,d6d8cf2d72acbb27f678e6f42e50943f5d18dea87892fc43fb34336eb05344d8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/mbcsgroupprober.cpython-39.pyc,1128,2060deb0accfad291bb123ef3420f3bb29ab947212a044dd81ffc96c6ab6dbdc,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/chardet/__pycache__/mbcssm.cpython-39.pyc,15715,581398449bc48dc100c9679dcda942befe7486785b8f3d5d6b6229fa25337676,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
